"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.812175005E0,-1.190147400E-1,-8.521314621E0,-1.812005043E-2
2.822175005E0,1.949052811E-1,-8.221482277E0,2.401320934E-1
2.832175038E0,4.674682617E-1,-7.878394127E0,4.604618549E-1
2.842175038E0,6.974210739E-1,-7.437238216E0,6.542079449E-1
2.852175038E0,9.204692841E-1,-6.934925079E0,8.330622911E-1
2.862175504E0,1.114623070E0,-6.350042343E0,9.339700937E-1
2.872175104E0,1.339479446E0,-5.759946823E0,1.003043175E0
2.882175070E0,1.670325279E0,-5.124803066E0,1.047332406E0
2.892175070E0,2.047482491E0,-4.452295780E0,1.095523715E0
2.902175070E0,2.433042049E0,-3.735630035E0,1.176903725E0
2.912175070E0,2.807044029E0,-3.050222874E0,1.274050713E0
2.922174670E0,3.157540321E0,-2.372204304E0,1.374356985E0
2.932174670E0,3.471665382E0,-1.725455761E0,1.472604632E0
2.942174336E0,3.682763100E0,-1.109112740E0,1.563827991E0
2.952174336E0,3.798994064E0,-5.434908867E-1,1.654131651E0
2.962174336E0,3.772180080E0,-9.984970093E-3,1.724912524E0
2.972174336E0,3.710692406E0,4.438219070E-1,1.764506340E0
2.982174336E0,3.580583572E0,8.386158943E-1,1.766361952E0
2.992174936E0,3.467009544E0,1.196421623E0,1.759303331E0
3.002174936E0,3.382717609E0,1.555027962E0,1.744086504E0
3.012174936E0,3.334972382E0,1.874624252E0,1.706094384E0
3.022174936E0,3.343719482E0,2.142748833E0,1.636818409E0
3.032174936E0,3.398827076E0,2.357035637E0,1.548876047E0
3.042175336E0,3.454116344E0,2.479306698E0,1.424969673E0
3.052175336E0,3.502494335E0,2.524651051E0,1.287750959E0
3.062175336E0,3.591442585E0,2.461506844E0,1.167919636E0
3.072175336E0,3.724438190E0,2.347619057E0,1.086448550E0
3.082175336E0,3.936191082E0,2.174467564E0,1.079903007E0
3.092175336E0,4.176897526E0,2.011899948E0,1.126522064E0
3.102175369E0,4.460753918E0,1.857025146E0,1.239621282E0
3.112175369E0,4.760525703E0,1.718870163E0,1.360517383E0
3.122175369E0,5.107730865E0,1.576135635E0,1.481383920E0
3.132175335E0,5.492352962E0,1.478914738E0,1.596873522E0
3.142176035E0,5.987589359E0,1.410055637E0,1.717954755E0
3.152176035E0,6.524638176E0,1.354455471E0,1.848719239E0
3.162175568E0,7.089682579E0,1.257492542E0,1.973186970E0
3.172175668E0,7.636166096E0,1.074626923E0,2.078788996E0
3.182175668E0,8.248527527E0,7.647485733E-1,2.181205988E0
3.192175668E0,8.809200287E0,4.430627823E-1,2.288489819E0
3.202175668E0,9.265604019E0,1.782979965E-1,2.443603992E0
3.212175668E0,9.626886368E0,-4.630279541E-2,2.581557035E0
3.222176068E0,9.632991791E0,-4.343223572E-2,2.590343475E0
3.232176068E0,9.828165054E0,-7.000255585E-2,2.724256516E0
3.242176401E0,9.741798401E0,3.009223938E-2,2.653918028E0
3.252176401E0,9.571337700E0,7.946968079E-2,2.481444120E0
3.262176401E0,9.243242264E0,5.135631561E-2,2.179591179E0
3.272176434E0,8.855439186E0,-4.357719421E-2,1.812911272E0
3.282176434E0,8.391427040E0,-2.386569977E-1,1.372491598E0
3.292175800E0,7.867357254E0,-4.667997360E-1,9.208353758E-1
3.302175800E0,7.303184986E0,-7.655220032E-1,4.459705949E-1
3.312175800E0,6.754601002E0,-1.083398819E0,3.212183714E-2
3.322175300E0,6.265069485E0,-1.430692673E0,-2.662941217E-1
3.332175333E0,5.882356167E0,-1.805672646E0,-4.295488000E-1
3.342175333E0,5.656672955E0,-2.273194313E0,-3.992483020E-1
3.352175333E0,5.418225765E0,-2.706457615E0,-2.498232126E-1
3.362175333E0,5.003448963E0,-3.048617363E0,3.161799908E-2
3.372175333E0,4.426810265E0,-3.332159996E0,3.293079138E-1
3.382175333E0,3.564411640E0,-3.551099300E0,6.021282673E-1
3.392175333E0,2.615393162E0,-3.712650776E0,8.193406463E-1
3.402175299E0,1.557614326E0,-3.789661407E0,9.660995007E-1
3.412175299E0,5.114226341E-1,-3.824512005E0,1.057141781E0
3.422175299E0,-4.694809914E-1,-3.762365341E0,1.121370792E0
3.432175299E0,-1.268101215E0,-3.710103035E0,1.216188431E0
3.442174632E0,-1.828395367E0,-3.701495647E0,1.401819229E0
3.452174632E0,-2.228159428E0,-3.731127739E0,1.639341474E0
3.462174665E0,-2.519549847E0,-3.743043423E0,1.929205060E0
3.472174965E0,-2.770111561E0,-3.819478035E0,2.206877708E0
3.482174965E0,-3.003363132E0,-4.011030674E0,2.442059994E0
3.492174965E0,-3.262954235E0,-4.267182350E0,2.645778179E0
3.502174965E0,-3.667906761E0,-4.550541878E0,2.765368938E0
