"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.392645875E0,-1.298883796E0,-3.714926243E-1,-4.292898774E-1
2.402599875E0,-1.385748148E0,-2.641312778E-1,-5.064411163E-1
2.412552875E0,-1.381230712E0,-2.389282137E-1,-6.196221113E-1
2.422506875E0,-1.259712100E0,-2.376701385E-1,-7.231671810E-1
2.432460875E0,-1.052020907E0,-2.649205625E-1,-7.923159003E-1
2.442414875E0,-7.847551703E-1,-2.866884470E-1,-7.881693840E-1
2.452367875E0,-5.065232515E-1,-2.888207734E-1,-7.218332291E-1
2.462321875E0,-2.274471372E-1,-2.581827044E-1,-5.980415344E-1
2.472275875E0,3.902605549E-2,-1.793597788E-1,-4.459968507E-1
2.482228875E0,2.569040656E-1,-8.419571817E-2,-3.145829141E-1
2.492182875E0,3.851987422E-1,1.616250724E-2,-2.591508031E-1
2.502136875E0,4.307054877E-1,9.318379313E-2,-2.791735232E-1
2.512090875E0,4.385765195E-1,1.144207194E-1,-3.609166145E-1
2.522043875E0,4.711983800E-1,7.626427710E-2,-4.725645781E-1
2.531997875E0,5.670262575E-1,2.632639185E-2,-6.003702283E-1
2.541951875E0,7.231255770E-1,-2.804044262E-2,-7.157005668E-1
2.551905875E0,9.069248438E-1,-6.899962574E-2,-7.804897428E-1
2.561858875E0,1.090415597E0,-1.105627790E-1,-7.809613347E-1
2.571812875E0,1.256900311E0,-1.647972167E-1,-7.195935845E-1
2.581766875E0,1.381338358E0,-1.919707954E-1,-6.406434178E-1
2.591719875E0,1.403060675E0,-1.761544198E-1,-5.625920296E-1
2.601673875E0,1.308656693E0,-1.410318464E-1,-5.069391727E-1
2.611627875E0,1.159612536E0,-1.111963466E-1,-5.033861995E-1
2.621581875E0,9.864652157E-1,-8.738555759E-2,-5.292721391E-1
2.631534875E0,7.969300151E-1,-8.180122077E-2,-5.636574626E-1
2.641488875E0,6.127364635E-1,-1.259215325E-1,-5.890533924E-1
2.651442875E0,4.836355448E-1,-1.697263271E-1,-5.975499153E-1
2.661395875E0,4.263754487E-1,-1.878406107E-1,-5.889045000E-1
2.671349875E0,4.142564237E-1,-2.150816470E-1,-5.290787220E-1
2.681303875E0,4.146750569E-1,-2.237819284E-1,-3.962015808E-1
2.691257875E0,4.167709053E-1,-1.010376438E-1,-2.415199876E-1
2.701210875E0,4.683281183E-1,-4.680449516E-2,-1.105356142E-1
2.711164875E0,5.102153420E-1,-4.660178348E-2,-8.486240171E-3
2.721118875E0,4.413933754E-1,-2.869815007E-2,1.177455671E-2
2.731072875E0,2.862352133E-1,4.680653289E-2,-4.198316950E-3
2.741025875E0,9.776890278E-2,1.305783987E-1,-1.363309752E-2
2.750979875E0,-1.420521140E-1,1.442309320E-1,-6.438726932E-2
2.760933875E0,-4.033057988E-1,6.277947873E-2,-1.420013607E-1
2.770886875E0,-6.150983572E-1,-1.914226450E-2,-1.951470226E-1
2.780840875E0,-7.262869477E-1,-7.741835713E-2,-1.974232197E-1
2.790794875E0,-7.412548661E-1,-9.540911019E-2,-1.508109719E-1
