time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1733409618039987712,5.93199896812439,-0.0976017639040947,0.023633815348148346,0.09151389449834824,-0.183144211769104,-0.6481871008872986,-0.7391290068626404,0.023720428347587585,0.01059865951538086,0.008004069328308105,0.9322036796122202,0.3499332701930006,-0.08934323304540093,0.023678835667452724
1733409618049973760,5.9419848918914795,-0.14624644815921783,0.027953729033470154,0.07604403793811798,-0.18348908424377441,-0.6471303105354309,-0.7399689555168152,0.01216346025466919,-0.01623016595840454,0.0008178949356079102,0.9324190342394685,0.34932370131349744,-0.08937827961395649,0.024065170216608457
1733409618059959808,5.951971054077148,-0.16634292900562286,0.050110697746276855,0.04510902985930443,-0.1835816204547882,-0.64582359790802,-0.7410867810249329,1.84476375579834e-05,-0.026524364948272705,-0.007677316665649414,0.9327115074730927,0.3485384481470887,-0.08931726034870313,0.024340426144601156
1733409618069945856,5.961956977844238,-0.16272950172424316,0.07014459371566772,0.032824352383613586,-0.18281295895576477,-0.6445233225822449,-0.7424076199531555,-0.003039032220840454,-0.03047966957092285,-0.017190217971801758,0.9330623562545554,0.34770987883772037,-0.08884842132802452,0.02446109258880149
1733409618079931648,5.971942901611328,-0.17273128032684326,0.06482812017202377,0.022906208410859108,-0.18200722336769104,-0.6431133151054382,-0.7438269853591919,0.009003132581710815,-0.011427640914916992,-0.015313029289245605,0.9334398972681566,0.34681113357381593,-0.08836594113981745,0.02456471404907413
1733409618089917952,5.981929063796997,-0.18067654967308044,0.0544511154294014,0.032222747802734375,-0.18125960230827332,-0.6414130330085754,-0.7454758882522583,0.02375844120979309,0.008127570152282715,-0.0138472318649292,0.9338794098566982,0.34573310179492395,-0.08792429730434499,0.02464070914349867
1733409618099903744,5.991914987564087,-0.11487729102373123,0.040888700634241104,0.0735587328672409,-0.18079037964344025,-0.6400029063224792,-0.7468006014823914,0.025776401162147522,0.017154455184936523,-0.007487177848815918,0.9342290464032579,0.3448575659053384,-0.08759550731776504,0.02482451816319637
1733409618109889792,6.001900911331177,-0.058918558061122894,0.04773275926709175,0.12458103895187378,-0.18060053884983063,-0.6390845775604248,-0.7476324439048767,0.010892346501350403,0.014481306076049805,-9.399652481079102e-05,0.9344403688590809,0.34432048299903584,-0.08733367860611907,0.025244377259619515
1733409618119875584,6.011886835098267,-0.01899590715765953,0.06022804602980614,0.18172289431095123,-0.18058888614177704,-0.6388575434684753,-0.747829258441925,-0.005507230758666992,0.012286007404327393,0.005183994770050049,0.9344744100628466,0.34424277036808587,-0.08707631675123344,0.02592314122704827
1733409618129860864,6.021872043609619,-0.031010935083031654,0.015457911416888237,0.24858225882053375,-0.18123328685760498,-0.6390062570571899,-0.7475462555885315,-0.011851370334625244,0.012602567672729492,0.013598442077636719,0.9343714200983929,0.34445002012722814,-0.08706933841454771,0.026887914346036997
1733409618139846912,6.031857967376709,-0.06265567988157272,-0.06652750074863434,0.28594985604286194,-0.18313366174697876,-0.6387994885444641,-0.747259795665741,0.02555622160434723,0.024389207363128662,0.024038970470428467,0.934261210307184,0.3445046576708452,-0.08767351787268898,0.028031159488404542
1733409618149832704,6.041843891143799,-0.11690821498632431,-0.01725795865058899,0.19223211705684662,-0.18492403626441956,-0.6381875872612,-0.7473416328430176,0.023653969168663025,0.0411418080329895,0.010296404361724854,0.9342531209097857,0.3442909552048711,-0.08827747002888603,0.029011851082373242
1733409618159819008,6.051830053329468,-0.15359434485435486,0.010315347462892532,0.06108209118247032,-0.18526598811149597,-0.6370837092399597,-0.748198390007019,-0.010549992322921753,0.026076078414916992,-0.0038005709648132324,0.934469155481159,0.34366169282081704,-0.08830318361252693,0.029437058616667434
1733409618169804800,6.061815977096558,-0.1305093914270401,0.040540628135204315,-0.010591696947813034,-0.18445724248886108,-0.6358630061149597,-0.7494356036186218,-0.013723835349082947,-0.019242525100708008,-0.017181217670440674,0.9348011317199317,0.34287002199466227,-0.08787690302231206,0.029402384776665298
1733409618179790848,6.0718019008636475,-0.13706183433532715,0.1057601124048233,-0.08052045106887817,-0.1830333024263382,-0.6348825693130493,-0.7506150007247925,-0.03361092507839203,-0.05414324998855591,-0.03435814380645752,0.9351235132395137,0.3421851776251957,-0.0871883020589584,0.029179572980000058
1733409618189776896,6.081788063049316,-0.23351234197616577,0.1437343955039978,-0.1560656726360321,-0.18109795451164246,-0.6336640119552612,-0.752112627029419,-0.047265008091926575,-0.04876995086669922,-0.027291059494018555,0.9355380731810372,0.34131233894195123,-0.08631091998145184,0.028718046550012585
1733409618199762944,6.091773986816406,-0.2501208782196045,0.12198008596897125,-0.16516728699207306,-0.1791759431362152,-0.6321001648902893,-0.7538867592811584,-0.01296265423297882,-0.017054438591003418,-0.023701131343841553,0.9360308534510516,0.34021555479674026,-0.08549847133092925,0.028096205505525114
1733409618209748736,6.101759910583496,-0.11567295342683792,0.06594131886959076,-0.11720091849565506,-0.17788809537887573,-0.6310037970542908,-0.7551092505455017,0.025681734085083008,0.014045238494873047,-0.01947265863418579,0.9363738309313718,0.3394404972750089,-0.08500302992385696,0.027543653486877408
1733409618219734784,6.111745834350586,0.05327558144927025,-0.010932151228189468,-0.028659602627158165,-0.17695139348506927,-0.631048858165741,-0.7552917003631592,0.03434281051158905,0.03739053010940552,-0.018634140491485596,0.9364329739883963,0.33939981294925764,-0.08462815083494486,0.027186545538699255
1733409618229720832,6.121731996536255,0.1836426854133606,-0.17346061766147614,0.11432653665542603,-0.1776985228061676,-0.6316823363304138,-0.754586398601532,0.04931113123893738,0.02384859323501587,-0.019430994987487793,0.9362426985203944,0.3398242590199207,-0.08500752403602173,0.027254041913576665
1733409618239705856,6.131716966629028,0.2628227174282074,-0.21102210879325867,0.19119973480701447,-0.1806098371744156,-0.6329361796379089,-0.7528425455093384,0.07642288506031036,0.02552962303161621,-0.0037798285484313965,0.9357606627265386,0.34076008917561046,-0.08637882963590951,0.027805512954744885
1733409618249691648,6.141702890396118,0.23447781801223755,-0.0011154734529554844,0.12714707851409912,-0.1825868934392929,-0.6346074938774109,-0.7509562969207764,-0.018035605549812317,0.02875739336013794,-0.011464416980743408,0.9352355658098888,0.3419344175489728,-0.0871935619216644,0.028505249535476274
1733409618259677952,6.151689052581787,0.1517443209886551,0.10235872119665146,0.08567740768194199,-0.18294578790664673,-0.6359491348266602,-0.7497329115867615,-0.0914529412984848,-0.006552577018737793,-0.019905149936676025,0.934886897317841,0.3428427101756772,-0.08713450254799207,0.029202856755519677
1733409618269663744,6.161674976348877,0.04067190736532211,0.07117922604084015,0.12314696609973907,-0.18315677344799042,-0.6365666389465332,-0.749157190322876,-0.03531850874423981,-0.03576606512069702,-0.003635227680206299,0.9347109035173439,0.34329808856084115,-0.08699332293936417,0.02990048645876583
1733409618279649792,6.171660900115967,-0.13928908109664917,0.0504814088344574,0.17195552587509155,-0.18370454013347626,-0.6359043717384338,-0.7495853900909424,0.013370737433433533,-0.027105212211608887,-0.003252744674682617,0.9347998508437011,0.34298492280617926,-0.08699799990760854,0.03069100092008962
1733409618289635840,6.181647062301636,-0.34095853567123413,0.051778633147478104,0.15434323251247406,-0.1841418594121933,-0.6336415410041809,-0.751392126083374,0.004515454173088074,-0.016398072242736816,-0.004055321216583252,0.9352585481300844,0.3416738197852074,-0.08696516539110206,0.03142182123867065
1733409618299621888,6.191632986068726,-0.45852217078208923,0.049195900559425354,0.10233011096715927,-0.18425163626670837,-0.6300997138023376,-0.7543379068374634,-0.016157254576683044,-0.014004230499267578,-0.004741072654724121,0.9360298286533636,0.3395402817802246,-0.08685291523937676,0.03189281581029949
1733409618309607680,6.201618909835815,-0.4548799991607666,0.04918365180492401,0.04977630451321602,-0.1839200258255005,-0.6263383030891418,-0.7575445771217346,-0.015588566660881042,-0.011250138282775879,-0.009804725646972656,0.9368800170030901,0.3372324195997843,-0.08661417937933641,0.032063707523765854
1733409618319593728,6.211604833602905,-0.3730040490627289,0.03707132488489151,-0.009429759345948696,-0.18368607759475708,-0.6231321692466736,-0.7602405548095703,-0.0045157670974731445,-0.0029816031455993652,-0.019163191318511963,0.9375996147552074,0.3352584471230373,-0.08649571830532538,0.03204895646799237
1733409618329579776,6.221590995788574,-0.19841985404491425,0.0012544738128781319,-0.037528373301029205,-0.18337571620941162,-0.6209526062011719,-0.7620965838432312,0.009791776537895203,0.01932913064956665,-0.017337679862976074,0.9381016509708022,0.33389468890735985,-0.08640633822190483,0.031836163341472
1733409618339565824,6.231576919555664,-0.01282602921128273,-0.011054124683141708,-0.041629109531641006,-0.18318265676498413,-0.6202659010887146,-0.7627019882202148,0.009751319885253906,0.03658682107925415,-0.015313208103179932,0.9382714272507152,0.33344477205158995,-0.08639213936286916,0.03158560222389107
1733409618349550848,6.2415618896484375,0.027495384216308594,0.01991737261414528,-0.027868110686540604,-0.18291881680488586,-0.6204417943954468,-0.7626222968101501,-0.00560346245765686,0.04184383153915405,-0.02026045322418213,0.9382554749319884,0.3335269016815894,-0.0863056894365278,0.03142961936356492
1733409618359536896,6.2515480518341064,-0.003822857514023781,0.017801225185394287,-0.013485443778336048,-0.1824702024459839,-0.6208861470222473,-0.7623679637908936,-0.023737013339996338,0.00652158260345459,-0.011924028396606445,0.9381906285961781,0.33377153082542116,-0.08609629470724783,0.0313398915503326
1733409618369522688,6.261533975601196,-0.007717197760939598,0.002219869289547205,-0.0066477772779762745,-0.18230491876602173,-0.621051013469696,-0.7622732520103455,-0.022635802626609802,-0.011196792125701904,-0.0012308359146118164,0.938167229080407,0.3338603552412236,-0.08602703000593091,0.03128470108702355
1733409618379508736,6.271519899368286,-0.04250767081975937,0.025068193674087524,-0.002211217302829027,-0.18236379325389862,-0.6210706830024719,-0.7622431516647339,-0.012307778000831604,-0.007148861885070801,-0.0037938356399536133,0.9381589493757253,0.3338755067587365,-0.08605561990597896,0.03129324835291836
1733409618389494784,6.281506061553955,-0.20461291074752808,0.05800856649875641,0.007954024709761143,-0.18224407732486725,-0.6202654242515564,-0.7629271745681763,-0.012915775179862976,-0.0070233941078186035,-0.0075043439865112305,0.9383393485558496,0.33338462562161747,-0.08597147173738437,0.03135005806807571
1733409618399480832,6.291491985321045,-0.38880109786987305,0.06412451714277267,0.007780386134982109,-0.18188156187534332,-0.6178705096244812,-0.7649543285369873,-0.020297333598136902,-0.022372961044311523,-0.003997147083282471,0.9388782538329564,0.33191391913283413,-0.08576707724334451,0.03138144589162219
1733409618409466624,6.301477909088135,-0.4698723554611206,0.04773223027586937,0.0043870750814676285,-0.1812995821237564,-0.614155113697052,-0.768078088760376,-0.01685100793838501,-0.03402292728424072,-0.0037419795989990234,0.9397123703425206,0.3296256634733071,-0.08548610138849057,0.03130047701099136
1733409618419452672,6.311463832855225,-0.44897371530532837,0.038944061845541,-0.007735367864370346,-0.18084755539894104,-0.6100970506668091,-0.7714115381240845,-0.00939895212650299,-0.021723568439483643,-0.011501729488372803,0.9406023779558474,0.32713997654836385,-0.08528586331299627,0.03119060592746454
1733409618429438720,6.3214499950408936,-0.37467485666275024,0.03280547633767128,-0.04306899011135101,-0.18067415058612823,-0.6062682271003723,-0.7744647264480591,-0.0008290857076644897,0.0008301138877868652,-0.021174311637878418,0.9414185683380405,0.32480781806506803,-0.08524972338762452,0.031038051886642663
1733409618439424768,6.331435918807983,-0.2639736533164978,0.014228329062461853,-0.05638639256358147,-0.1801772564649582,-0.603870153427124,-0.7764514684677124,0.005632027983665466,0.014346897602081299,-0.029868721961975098,0.9419571215486876,0.3233135313244385,-0.08510358515712457,0.030696828892565496
1733409618449410560,6.341421842575073,-0.13781417906284332,-0.0051155416294932365,-0.03371938690543175,-0.1798383742570877,-0.6023891568183899,-0.7776795029640198,0.007505670189857483,0.022402644157409668,-0.0350799560546875,0.9422926880816388,0.322383091651547,-0.08502586036267216,0.03039843947525922
1733409618459395840,6.351407051086426,0.009656243026256561,-0.031741026788949966,-0.002802749630063772,-0.1802346408367157,-0.6024477481842041,-0.7775423526763916,0.0055978745222091675,0.024933218955993652,-0.0374906063079834,0.942259719393128,0.3224237952943339,-0.08527443720413742,0.030291348654034864
1733409618469381632,6.3613927364349365,0.11346115916967392,-0.038168564438819885,0.01391182653605938,-0.18084736168384552,-0.6033633351325989,-0.7766897082328796,0.0025026798248291016,0.022446036338806152,-0.03509318828582764,0.9420325841860551,0.3230003316304634,-0.08559173034908729,0.03032034110314736
1733409618479367424,6.371378660202026,0.15299178659915924,-0.039187490940093994,0.031020507216453552,-0.18171022832393646,-0.6049798727035522,-0.7752294540405273,0.00020700693130493164,0.02003425359725952,-0.026329994201660156,0.9416404134207486,0.32401928338647845,-0.08600459291795982,0.03046026967027271
1733409618489353472,6.381364583969116,0.09487384557723999,-0.029931142926216125,0.03750907629728317,-0.1824529767036438,-0.6065217852592468,-0.7738489508628845,-0.004741787910461426,0.003494441509246826,-0.02053886651992798,0.9412682906829565,0.32499325111910027,-0.08634178161883695,0.03063358666686614
1733409618499339520,6.391350746154785,0.004143944010138512,-0.01835544779896736,0.052933573722839355,-0.18299472332000732,-0.6070659756660461,-0.7732941508293152,-0.0101967453956604,-0.015370488166809082,-0.015051186084747314,0.9411148657701482,0.3253598576784536,-0.08656720455745791,0.030820274907438057
1733409618509325568,6.401336669921875,-0.12162397801876068,0.012904204428195953,0.07546777278184891,-0.1833273023366928,-0.6063069105148315,-0.7738107442855835,-0.020133331418037415,-0.02266031503677368,-0.01940220594406128,0.9412430681924445,0.32494036736840176,-0.08665100731199953,0.031094905193005607
1733409618519311360,6.411322593688965,-0.2784274220466614,0.03696107119321823,0.06164384260773659,-0.18336106836795807,-0.6041723489761353,-0.775470495223999,-0.032977983355522156,-0.02160578966140747,-0.011654138565063477,0.9416744248276978,0.3236815356170772,-0.08657368823787494,0.03137745972603222
1733409618529297664,6.421308755874634,-0.3481398820877075,0.020983969792723656,0.02832445316016674,-0.18316218256950378,-0.6010770201683044,-0.7779189944267273,-0.02484557032585144,-0.011532723903656006,-0.003926098346710205,0.9423204314940894,0.3218229723499034,-0.08643186720930365,0.03149114680576479
1733409618539283456,6.431294679641724,-0.3121826648712158,-0.0017801979556679726,-0.008220506832003593,-0.182957261800766,-0.597912609577179,-0.780401885509491,0.0025526732206344604,0.00811469554901123,-0.008752226829528809,0.9429815749094012,0.3199093836905086,-0.08635420600479211,0.031409544682506174
1733409618549269504,6.4412806034088135,-0.23318371176719666,-0.00961628369987011,-0.0611327700316906,-0.18266423046588898,-0.5953639149665833,-0.7824164628982544,0.010514616966247559,0.024273276329040527,-0.013405680656433105,0.9435249915113125,0.3183465852949779,-0.08629721587139272,0.031124987774574536
1733409618559255552,6.451266765594482,-0.1479998379945755,-0.01859406568109989,-0.10668746381998062,-0.1821908950805664,-0.5937173962593079,-0.7837768197059631,0.0026102811098098755,0.025770068168640137,-0.011434972286224365,0.9439018541340777,0.3172984879876767,-0.08621636280945107,0.03061994743426228
1733409618569241600,6.461252689361572,-0.06977537274360657,-0.025612827390432358,-0.11161933839321136,-0.18178802728652954,-0.5931148529052734,-0.7843263149261475,-0.004460692405700684,0.017461836338043213,-0.01630234718322754,0.9440664098546436,0.3168694634139293,-0.08620079119935792,0.030027322199980343
1733409618579226368,6.471237659454346,-0.018089275807142258,-0.02719660848379135,-0.11435200273990631,-0.18147717416286469,-0.5933585166931152,-0.7842140197753906,-0.009623825550079346,-0.0017951726913452148,-0.023586273193359375,0.9440551940125114,0.3169495226107716,-0.08623222308252598,0.029438789137726715
